text	sentiment
the film just ends far too suddenly , after a huge build-up in the penultimate scenes . 	1
a fine film , even though it needs just a little something more to be the kind of a film that can be recommended without hesitation . 	1
just be ready for a possible letdown of an ending . 	1
if you thought baz luhrmann's radical take on _william_shakespeare's_romeo_+_juliet_ was wild , wait until what you see what tony award-winning stage director julie taymor ( _the_lion_king : _the_broadway_musical_ ) does to the bard's _titus_andronicus_ for her audacious--and very bloody--film debut . 	1
while luhrmann transplanted the star-crossed lovers to 1990s florida , taymor keeps this grisly tale of revenge in rome--but places it in a surreal temporal limbo . 	1
the colosseum suggests the proper time of imperial rome , but high rises and heavy duty kitchen ovens suggest the 1990s , while the vintage automobiles and some costumes are more '40s and '50s , and other garments are more gladiator-like . 	1
as tamora , queen of goths ( jessica lange ) exacts revenge on roman general titus ( anthony hopkins ) for killing her eldest son , and he does the same to her for the wrongs she commits , taymor obviously wanted to express the timeless relevance of the story's underlying themes . 	1
however , the time convergence approach only works at times , for often it's just distracting , as in one scene where tamora's suviving sons ( matthew rhys and jonathan rhys meyers ) blow off steam playing video arcade games . 	1
taymor didn't have to resort to such avant garde time tricks , for the story would have resonated just as strongly had she jettisoned them . 	1
she is a strong storyteller and a master visual stylist , the latter compliment encompassing all areas , makeup and costume choices as well as those in the editing and photography departments . 	1
she also has a sure way with actors ; hopkins' titus is at once tragic and horrifying , and lange is sultry as the viperous tamora . 	1
the clear standout of the cast , however , is harry lennix as aaron , a moor who is tamora's secret lover and a schemer in his own right . 	1
lennix brings great depth to a role that could have easily been played as a stock villain . 	1
a great villain he indeed is , but to leave it at that isn't giving full justice to his powerful and multi-dimensional work . 	1
_titus_ isn't a complete success , but it is never less than fascinating , and it announces the arrival of a fearlessly imaginative new cinematic voice . 	1
meteor threat set to blow away all volcanoes & twisters ! 	1
summer is here again ! 	1
this season could probably be the most ambitious = season this decade with hollywood churning out films like deep impact , = godzilla , the x-files , armageddon , the truman show , all of which has but = one main aim , to rock the box office . 	1
leading the pack this summer is = deep impact , one of the first few film releases from the = spielberg-katzenberg-geffen's dreamworks production company . 	1
following = the rather dismal showing of their previous two releases ; mousehunt and = amistad , deep impact shines with elements which could just make it one = of the biggest movies of the year . 	1
deep impact begins with the discovery of an earth bound comet during a = school astronomy outing by leo beiderman ( elijah wood ) which = subsequently stirred up the political community of the world . 	1
keeping = the information under wraps to prevent widespread panic , president beck = ( morgan freeman ) took it upon himself and his subordinates to execute a = highly secretive space project to destroy the comet before it hits = earth . 	1
while pursuing a sex-scandal story amongst the presidential = ranks , ambitious up and coming reporter , jenny lerner ( tea leoni ) = unfolds the wool that president beck has pulled over the citizens of the = world . 	1
as if the knowledge of the imminent annihilation of mankind is = not enough , jenny has to come to terms with her father ( maximillian = schell ) leaving the mother for a younger woman . =20 	1
president beck announces the discovery and preparations to destroy the = comet exactly one-year later , with so much confidence that it left no = trace of panic within the american community . 	1
achieving fame from = announcement of the comet wolf-beiderman en-route to earth ( the name of = its discoverers ) , leo beiderman continues life in his small town as a = young celebrity . 	1
a team of astronauts , led by the ageing veteran = astronaut spurgeon tanner ( robert duvall ) , was secretly trained to carry = out the mission to land on the comet and create and explosion with a = nuclear device , with the hope of blowing it out of its current path = towards earth . 	1
despite him being the most experienced in the team , the = younger generation of astronauts in the team doubts tanner's ability due = to his age . 	1
but these are just problems of individuals . 	1
life on earth = goes on as any other day , confident that the comet will be destroyed . 	1
when the attempt to avert wolf-beiderman's path failed and caused the = comet to split into two : comet wolf and comet beiderman , the president = unfolds his contingency plan to evacuate part of the population , leaving = the rest to die . 	1
citizens are randomly chosen to live underground for 2 = years prior to impact , when the dust due to the impact around earth have = settled , by then all life on the surface would have died . 	1
jenny and leo = were picked but many of their loved ones were not , only a handful of = earth's population will be saved from destruction . 	1
=20 	1
deep impact's moving moments occur in the least special-effect laced = scenes . 	1
while the effects are fantastic , they only form a small part of = the film , which indulges itself in the development of its main = characters ; leo , lerner and tanner . 	1
leo's struggle when he learns that = his girlfriend is not part of the population to be saved , lerner's = dwindling relationship with her father and her pain for the mother's = loneliness , tanner's strive to gain the respect he deserves from his = crew and his ultimate sacrifice , all form the backbone of deep impact's = moving moments . 	1
deep impact smells suspiciously like the previous year = release contact despite vivid differences . 	1
i think its probably because = they both delve in a story of global proportions and indulges in the = premise of hope , faith and life itself . 	1
both do not depend heavily on = eye-candy in the form of cgi effects . 	1
director mimi leder ( who won = numerous awards directing television series , and made her debut with = peacekeeper last year ) is definitely a director to watch . =20 	1
despite this being the first of the two meteor movies this summer ( the = other being armageddon ) , i think there will be stark differences in the = approach to the subject matter . 	1
while the premise of both may be the = same , execution and focus of the films will in fact show that deep = impact has more focus on human elements than armageddon , which is done = by the team which brought us bad boys , crimson tide and the rock . 	1
=20 	1
deep impact should be able to satisfy a variety of audiences ; from the = most action-craving to those who just want to immerse into its = manipulative but nonetheless dramatic premise . 	1
there is a striking scene early in " city of angels , " where all the angels who live unseen in our midst , gather at the beach to watch the sun rise . 	1
the camera moves above them , showing the endless rows of ethereal men and women , all garbed in black . 	1
then the camera moves in on the face of seth , an angel played by nicolas cage , and as the sun rises , he smiles and his entire face lights up . 	1
you see , the angels can hear music in sunrises and sunsets , but they cannot feel a human touch . 	1
it is an important scene for several reasons . 	1
first of all , it is one of many instances in the film that make angels seem thoroughly plausible . 	1
the film presents these fantastic beings as normal-looking people who drift amongst the inhabitants of earth , watching what goes on with little interference . 	1
there are none of the standard , hokey angel references used in recent films like " angels in the outfield " ( 1994 ) or " michael " ( 1996 ) . 	1
the angels here are stark and believable . 	1
this early scene on the beach is also an important scene of juxtaposition , for its shows how god's angels can enjoy aspects of the earth that human cannot , and yet they are denied so many simple human pleasures , like feeling the sand on their feet or the waves lapping at their legs , or the smell of the salt in the air . 	1
there is an inherent tragedy in being an angel , although there is much beauty in it as well . 	1
they eternally walk the earth , listening to our thoughts , touching us in our pain , and leading the dying to heaven . 	1
like human existence , being an angel is often confused and unsure . 	1
 " city of angels " is essentially a love story , between seth and a human , a beautiful but sad heart surgeon named maggie ( meg ryan ) . 	1
he first sees her when he is in her operating room , waiting to lead the soul of her dying patient to heaven . 	1
maggie is distraught , doing everything in her power to stop the man from dying on her table , and seth is moved by her efforts and , more importantly , her overwhelming sadness when the patient dies . 	1
angels have the limited power to soothe humans in time of misery and pain , and seth does what he can with his invisible touch , but it's not enough . 	1
he wants to be with her and share her pain , not just stand back at a distance . 	1
he learns that the only way to fulfill his desire for human love and touch is for him to " fall " and become human . 	1
he learns this from another fallen angel , played by dennis franz ( " n . y . p . d . 	1
blue " ) in a touching and humorous performance . 	1
sitting at a diner together , franz tells cage's character about how wonderful it is to be human - to be able to taste food , feel another person's skin , smell the air , and most importantly , have a loving wife and children . 	1
of course , there is pain to go along with all this , but for seth , it will be worth it . 	1
 " city of angels " is something of a reinterpretation of wim wender's haunting 1988 film " wings of desire . " 	1
wenders' film was more like a poem - it was the feeling , the emotion that truly mattered over what actually happened . 	1
the americanized version moves the location from divided berlin to broken los angeles , and the emphasis shifts onto the relationship between the immortal angel and the mortal human . 	1
and , unlike most foreign films that are re-made into hollywood fare , it doesn't suffer extensive damage . 	1
this may be because director brad silberling ( " casper " ) and screenwriter dana stevens ( " blink " ) wanted to make " city of angels " its own movie - inspired by " wings of desire , " but not an attempt to copy it . 	1
and yet , " city of angels " is not a typical hollywood movie . 	1
it is beautifully filmed in lush colors by cinematographer john seale ( " the english patient " ) , whose sweeping aerial shots and golden lighting make los angeles into an almost unrecognizable new world . 	1
seale creates many striking visuals : in addition to the beach scene , there is a wonderful sequence in a circular library where all the angels appear at banisters all around , looking down at seth as he watches maggie walk by . 	1
while the film travels along a charted plot , it takes time to develop its characters and situations ; it sheds light on the boundaries between what is earthly and what is heavenly , and shows just how thin those boundaries are . 	1
both cage and ryan give soulful , soft-spoken performances . 	1
ryan , who is usually so bouncy and energetic , truly embodies a sadness that can only be alleviated by a heavenly touch . 	1
cage projects all his desire and longing to be human in simple , heartfelt gazes , and speaks with the comforting , knowing voice that only an angel could have . 	1
what is most striking about " city of angels " is that stevens has added a new ending to the screenplay , which is both unexpected and challenging . 	1
it's not a formulaic hollywood ending , because it is both sad and uplifting at the same time . 	1
it doesn't give the audience what it thinks it wants at the end of a romance . 	1
instead , it offers something much better , something that speaks to the depths of what it means to be human and alive . 	1
____________________________________________ visit " charlie don't surf ! " 	1
an eclectic collection of film reviews by james kendrick http : //www . bigfoot . com/~jimkendrick 	1
|| e-mail : jimkendrick@bigfoot . com 	1
star wars : episode 1 - the phantom menace ( 1999 ) 	1
review by matt pusateri 	1
few movies evoke nostalgia , enthusiasm , and affection like george lucas' 1977 classic , star wars . 	1
the original blockbuster film and its two sequels not only evoked wonder and passion in a generation of filmgoers , but has deeply entrenched itself in american pop culture . 	1
arguably , more americans today can explain what " the force " or a " jedi " is than a budget deficit or a serb . 	1
so 22 years after the release of the original , and 16 years since the third film , the return of the jedi , how can any new star wars film withstand the weight of incomparable expectations and anticipation ? 	1
can a new storyline and a new cast of characters possibly compete with the legends of the first trilogy - luke , han solo , and darth vader -all cultural icons ? 	1
against this challenge , the fourth star wars film , episode one : the phantom menace hit the screens last week . 	1
and despite some early critical reviews in the major media , the film is neither a flop nor a disappointment . 	1
while the phantom menace is certainly not the finest film in the series , it is nonetheless engaging , exciting , and visually breathtaking . 	1
it is a worthy sequel - er , prequel - to the original star wars films . 	1
the phantom menace takes place decades before the setting of original films . 	1
as the film opens , obi-wan kenobi ( ewan mcgregor ) , the wise old master who introduced luke to the force in the original star wars , is only a young jedi apprentice , still learning from his fellow jedi and instructor , qui-gon jinn ( liam neeson ) . 	1
the republic government has sent the two jedi to settle a trade dispute that has developed into a blockade of the planet naboo by a shifty trade federation . 	1
the jedi quickly find themselves not in negotiations , but in the middle of a planetary invasion , rushing to protect naboo's young queen amidala ( natalie portman ) . 	1
later , after eventually rescuing amidala and helping her escape naboo , they are forced to stop at tatooine to repair their battle-damaged ship before bringing her to the galactic senate to make an appeal for justice . 	1
on tatooine , qui-gon discovers a young slave boy , anakin skywalker ( jake lloyd ) , who not only can help them get the parts they need , but displays uncanny intelligence , insight , and instincts . 	1
qui-gon senses the child is " unusually strong " with the force and begins to suspect that he may be " the one " prophesized to " bring balance to the force . " 	1
as anyone who has watched the original star wars trilogy knows , far from being a galactic savior , the innocent-looking 9-year-old will in time become the ruthless darth vader . 	1
complicating matters further is a mysterious hooded figure , darth sidious , is behind the trade blockade and invasion of naboo , and sends out a lethal apprentice , darth maul , to find and capture queen amidala . 	1
while amidala and the jedi fight to save her planet , they soon also have to deal with the deadly and relentless darth maul . 	1
if the plot sounds a bit complicated , it is . 	1
the phantom menace not only introduces an earlier generation of characters and an immediate crisis , but sets up the foundation for the events that will eventually lead to the fall of the republic , the demise of the jedi knights , anakin's turn to evil , and the rise of the dark empire of original trilogy . 	1
but the complexity is not overwhelming . 	1
the story moves quickly , with the only drawback being that many questions , predictably , remain unanswered at the end of the film , setting the stage for the next episode . 	1
one of the reasons the film's story seems hazy is not that it is too confusing , but too unfocused . 	1
it's unclear whose story phantom menace is . 	1
in the original trilogy , the movies were clearly luke's story , with the stories centering around his growth from farmboy to rebel hero to jedi knight . 	1
but it's unclear whether this new film is anakin's story or obi-wan's . 	1
if this trilogy is centered on anakin , it's a shaky foundation . 	1
lloyd , like many child actors , lacks the subtle acting skills of adult performers , and as a result , his character seems shallow and unimpressive . 	1
on screen , we see nothing that suggests a dark side lurking underneath his little-boy face , or for that matter , any presence that would make him seem so special that qui-gon is willing to believe he is " the one . " 	1
the rest of the cast does fine , though they often work with some iffy dialogue by lucas . 	1
neeson is perfect as an aging jedi knight . 	1
mcgregor is well-cast as obi-wan and conveys a balance of youthful energy and calm sensibility . 	1
portman fits the role of a young queen well , but her lines were often very formal , giving her little room to give her character much personality . 	1
the biggest problem with the phantom menace is not the plot or the characters , but the interaction between them . 	1
individually , the characters in this new film are no less developed than those in the original star wars , and the storyline is not more confusing than previous films in the series . 	1
but unlike the previous trilogy , lucas doesn't do as good of a job playing the characters off one another . 	1
in star wars , there were immediate contrasts and memorable exchanges between luke and han , han and obi-wan , and leia and luke . 	1
the ensemble played off each other and immediately showed their distinct attitudes and personalities . 	1
in the sequence in where luke , han , and chewbacca attempt to rescue leia from her cell on the death star , the audience learns a lot about all four characters in the ways they react to the immediate problems and each other . 	1
there is no comparable sequence in the phantom menace to flesh out the characters and their relationships with each other . 	1
individually , they are interesting characters with clear motivations and interests , but lucas develops little chemistry or tension between the them . 	1
this is perhaps the most glaring weakness of this film , and is probably the reason it has disappointed many reviewers . 	1
but despite the need for a richer dialogue and stronger character interaction , the film is still very engaging . 	1
many of the wonderful elements of lucas' previous films make the phantom menace both memorable and entertaining . 	1
first , of course , is the remarkably rich and imaginative universe lucas creates . 	1
the characters visit magical underwater cities , evade dinosaur-sized sea monsters , fight battle droids and menacing " destroyers " on venetian-looking planet of naboo , watch a spectacular event , part roman-chariot race , part nascar circuit , on the arid desert planet of tatooine , then head to corsucant , the gothic urban capital of the republic and home to the galactic senate and the jedi council . 	1
each location is elaborate and complex . 	1
lucas never settles for vague ideas about the look of his settings , he creates rich , spectacular landscapes , palaces , and skylines . 	1
most of the new special effects in his re-released special edition trilogy in 1997 were changes that allowed him to give the earlier movies the look and feel that just weren't possible when the films were made . 	1
more than ever , in this new film , lucas' universe is filled with a menagerie of creatures , robots with personalities , and a supporting cast of aliens who interact with the main characters . 	1
the best such character is watto , a greedy tatooine junk dealer who owns anakin and his mother as slaves . 	1
watto has a scratchy italian voice and a short , paunchy body with oddly mismatched wings that flutter like a hummingbird as he floats around the room . 	1
of all the computer-generated characters in the film , watto is the best done and most enjoyable . 	1
speaking of computer-generated characters , no review of the phantom menace is complete without mentioning the most controversial figure in the film : jar jar binks . 	1
with more than 80 minutes of screen time , jar jar is the realization of george lucas' dream to include a fully computer-generated character into the cast of the new trilogy . 	1
jar jar , a clumsy amphibian and member of the gungan race , literally stumbles his way into the path of the jedi knights early in the film and becomes qui jon's accidental sidekick . 	1
jar jar usually performs a comic-relief role in the film , lightening scenes with his mishaps and inability to stay out of trouble . 	1
the animation of jar jar is nearly seamless , and he interacts with the characters throughout the film as if he were really on the set with the actors . 	1
however , despite the technological magic that makes his character possible , jar jar isn't completely convincing . 	1
he still moves and sounds too much like a cartoon to blend into a scene . 	1
throughout the movie , jar jar never transcends a " roger rabbit " -like presence . 	1
you accept that he's there , but you never lose sight of the fact that he is an animated character . 	1
initially , i found jar jar annoying , but grew to enjoy the humor he added to the film . 	1
on my second viewing of the film , jar jar was a lot of fun and i didn't mind him at all . 	1
a second reason this film continues the fine tradition of star wars movies is that the film is replete with humor and small details that flesh out the world lucas creates . 	1
despite all the film's struggles between good and evil , and the sober musings about one's destiny and " the force , " like all star wars films , the phantom menace never takes itself too seriously . 	1
fortunately , lucas hasn't lost sight of the fact that his films are entertainment , not high art . 	1
from the bumbling jar jar , to a one-man , two-headed announcer team calling the action at the film's thrilling pod-race sequence , to a cameo appearance by e . t . 	1
in the film , the phantom menace is simply a lot of fun , with lots of half-hidden jokes and humor that can easily be missed . 	1
and finally , the phantom menace works because , as in all his films , there is no shortage of speed and action . 	1
from beginning to end , there are light-saber battles , hair-raising chases , and thrilling duels between good and evil . 	1
the pod-race sequence on tatooine is one of the most entertaining and exciting scenes in any star wars film , and the final showdown between obi-wan , qui-gon , and darth maul is arguably the best choreographed , most thrilling fight sequence lucas has filmed . 	1
the phantom menace won't win any major oscars . 	1
it probably won't beat titanic's box office record . 	1
and it's not even the best star wars film ( i'd put it third , after the original and the empire strikes back ) . 	1
but it's an exciting and entertaining film , far better than your typical summer blockbuster . 	1
the film can't live up to it's hype - no film , not even the original star wars , could have done that . 	1
but it's still worth seeing . . . 	1
probably more than once . 	1
the premise is simple , if not bizarre . 	1
a mad scientist ( trace beaulieu as dr . clayton forrester ) launches an average-joe ( michael j . nelson as mike nelson ) into space where he forces his subject to watch the most horrendous movies ever made . 	1
why ? 	1
it's torturous , it's maniacal , and it's just plain fun . 	1
based on the cult-favorite cable television series , mystery science theater 3000 : the movie isn't torturous , but as for being maniacal and just plain fun , it foots the bill quite nicely . 	1
mike nelson , on a dog-bone shaped spacecraft , spends his days as any young man would dream - indulging in sarcasm and horseplay , and seeing quite a few movies . 	1
the catch is , these movies aren't the movies he chooses , but retched examples of film-making chosen specifically by dr . forrester in an attempt to break mike's will to live . 	1
dr . forrester is convinced that one too many b- movies is all it will take to ruin a man , but with a couple of wise-cracking puppet buddies ( tom servo , voiced by kevin murphy , and crow t . robot , voiced by beaulieu ) , the torture becomes somewhat of a honorary party for all that is wrong in the world of cheezy cinema . 	1
the purpose behind mst3k is to exploit some of the worst films known ( even if by very few of us ) to man . 	1
we watch as the silhouettes of mike , tom , and crow sit in a darkened theater poking fun at the movie going on before them . 	1
in this case , it's the 1954 sci-fi film this island earth . 	1
we basically watch as our three leads watch , only we get the pleasure of eavesdropping on their hilarious commentary . 	1
the plots behind the movies ripped apart are really quite irrelevant , but for the sake of those who might want to know , i'll explain this one . 	1
this island earth is the tale of two scientists , a man and a woman , who wind up aboard a spaceship whose crew intends to destroy the earth . 	1
together the two fight to survive as well as save their home planet . 	1
to make mst3k work , the film-within-the-film naturally has to be as horrible as possible , and although the tv-series introduced us to several worse films than this island earth , it's a bad enough flick to bring about some hysterical cruelty . 	1
mst3k , which doesn't actually contain the complete this island earth , is a short 73 minutes , but this is a step very wisely taken . 	1
as funny as some of their observations are , it can only go so long . 	1
occasional breaks from this island earth also help the film tremendously . 	1
although it takes a second to get back into the right mode after this premise has been left for a moment , it's better than overkilling the whole concept post haste . 	1
mst3k lovers will likely hail the film greatly , but if you don't know what you're in for , it could be a jarring disappointment . 	1
although i thought the sharp wit of this film was worth three stars , it is a movie to be seen on home video , late at night when your brain is not functioning to full capacity anyway , and with a large , saracastic crowd - new year's at midnight for example , which is when i saw it . 	1
warning : although mst3k has more to its end credits than most ( the three leads use the credits to poke some more fun ) , they are actually more annoying than most . 	1
the name slandering and asinine one-liners were extremely unfunny , and after laughing for about 70 minutes straight , it put a heavy damper on the overall experience . 	1
most people will likely stay to see what the smart-alec's have to say , but for me , it almost ruined an otherwise good film . 	1
any movie about the underground music scene is a difficult beast to master . 	1
any meaning found in the underground is usually lost by the dumbing-down of the experience to make it " more accessible " to the general public . 	1
or the film is produced and directed by people that have about enough understanding of the subject matter that they ought to work as production assistants for vh1 . 	1
human traffic , a new film exploring the british underground party/rave scene and the people immersed in the world of clubbing , pubbing , drugs , sex , and the beautiful , beautiful music , is an example of how it really ought to be done . 	1
the film follows five brits in their young twenties during a wild weekend of parties , drugs , dancing , sex , pop culture discussions , relationships , and wanking off in front of a mirror while mum interrupts . 	1
the cast of character consists of jip ( john simm ) , our narrator , who has a bit of a problem with his willy , known as mr . floppy . 	1
koop ( shaun parkes ) , our black dj maestro , who has insecurity issues , afraid his girlfriend nina ( nicola reynolds ) is shagging other men . 	1
nina herself can't stand her mcjob and longs for the freedom of the weekends . 	1
lulu ( lorraine pilkington ) , jip's best mate , is tired of her cheating boyfriends . 	1
and moff ( danny dyer ) can't seem to escape the black hole of his awful life . 	1
the film follows these five individuals during one weekend as each of them discovers love , friendship , and self-fulfillment , all against the raging party background . 	1
human traffic is proof that cinema can still tell us deep stories while being visually alive , as director justin kerrigan's subtle use of the camera lets the audience become part of the action . 	1
the use of direct communication to the audience by the collection of characters works well , making the viewer the subconscious mind for the characters . 	1
dialogue is crisp and moves with an even pace , and the acting is confident . 	1
however , the two females leads tend to promote their relationships and dialogue with a bit of unneeded urgency that shows through when poignancy is needed . 	1
human traffic does not try to explain the rave scene . 	1
instead , it gives the audience the ability to listen to the people inside it , letting you choose your own convictions about this powerful musical movement that brings together strangers , friends , and lovers for one blissful night of music and peace . 	1
steve martin took an extended vacation from all facets of moviemaking a few years back ; he spent this time writing essays and short stories for " the new yorker , " several of which wound up in his hilarious hardback compilation , pure drivel ( 1998 ) . 	1
much of the book spares tinseltown from mockery , although he does riff on the racist comments made by marlon brando during a larry king interview , in a fine chapter called " in search of the wily filipino . " 	1
now , as writer and star of bowfinger , he offers the masses plenty of good reasons not to pursue a career in the cinema , perhaps finally venting the frustrations ( 'everything being made now is crap' ) that led to his brief retirement from hollywood . 	1
martin stars as bobby bowfinger , a roger corman-wannabe on the cusp of fifty and desperate for some success as a producer , quality of the projects be damned . 	1
his accountant ( adam alexi-malle ) proposes a movie called " chubby rain , " about aliens who travel to earth in raindrops slightly fatter than regular raindrops . 	1
bowfinger latches onto the idea immediately , and convinces his troupe of actor friends to appear in the film , based on the lie that america's top box office draw , kit ramsey ( murphy ) , has agreed to star . 	1
ramsey , of course , wants nothing to do with such low-grade material , so bowfinger , on the thinking that action stars need to run , not speak , decides to photograph the superstar surreptitiously . 	1
he sends his cast members ( who aren't in on it , either ; they are told ramsey hates the sight of cameras and fraternizing with his co-stars ) to ramsey's table at restaurants , asks them to follow him in parking lots , etc . , spouting script dialogue , all the while shooting the outcome from a great distance . 	1
the paranoid ramsey flees the scene nearly every time . 	1
ramsey is a member of mind head , a cultish self-help organization apparently dedicated to recruiting celebrities . 	1
 ( as if that's not familiar enough , mind head guru terry stricter ( terence stamp ) has been dressed and combed to resemble l . ron hubbard , founder of scientology . ) 	1
when he goes to mind head with tales of caucasian strangers appearing from nowhere to babble " white code " in his face , they fear the nervous breakdown of an important client and rush him off to a retreat , requiring bowfinger to find a stand-in . 	1
murphy will probably win more fans as jiff , ramsey's adorable , ignoramus double , than as kit , but it is his portrayal of the latter that took courage . 	1
always surrounded by an entourage , suffering from a racial inferiority complex , murphy plays right into the tabloid image of himself . 	1
furthermore , consider the enemies he'll make of popular scientologists . 	1
pacing stricter's neutral-coloured office as if on an amphetamine binge and stripped of his bigshot veneer , ramsey is asked to shout inane personal affirmations repeatedly . 	1
murphy's scenes with stamp are exactly what i imagine of a john travolta " clearing . " 	1
not that murphy is entirely responsible for this schtick ; bowfinger is steve martin's invention . 	1
his script is surprisingly clever as satire , given that the pseudo-religion is a sitting duck , as is the entire los angeles film industry . 	1
 ( the griffin mill-types take quite a beating , in the form of robert downey jr . as bigwig jerry renfro . ) 	1
martin's decision to tell the story from a bottom feeder's point of view is what keeps it fresh and innovative-never have we seen on screen a group of people struggle this hard to complete a motion picture . 	1
as expected , there are laughs only to be had insiders or buffs , such as martin's crew of mexican border-jumpers , who gain unexpected appreciation for the classics from reading " cahiers du cinema , " or martin's nonsensical explanation to dave , his loyal cinematographer ( jamie kennedy ) , that every movie , in the end , has a budget of two-thousand dollars ( ! ) . 	1
most of bowfinger is universally funny , however ; i defy any viewer to keep a straight face when christine baranski , one of our brightest comediennes , is on screen . 	1
bowfinger's main flaw is a plot twist that has an insubstantial aftermath . 	1
we're also asked to believe that a few simple close-ups of kit ramsey would redeem " chubby rain , " z-grade entertainment that would make ed wood blush . 	1
 ( this aspect of bowfinger has much in common with the ludicrous oscar sequence in oz's last directorial effort , the poorly conceived in & out . ) 	1
these are significant enough weaknesses that they distracted from my enjoyment of the piece . 	1
as i mentioned at the start of this review , bowfinger offers solid reasons not to do what heather graham's character daisy does : hop a bus to hollywood in search of stardom . 	1
that said , it offers one fantastic reason to get on that bus : the sense of community between filmmakers who gel is awesome . 	1
martin gets sentimental by story's end as he did in l . a . story , and how could he not ? 	1
for those who can hack it , the movies might be the greatest business in the world . 	1
>from the man who presented us with henry : the portrait of a serial killer ( 6 . 5/10 ) 	1
comes a wild tale set within the elite and white trash of florida's south coast . 	1
plot : guidance counselor ( dillon ) is accused of raping one of his students . 	1
she happens to be the daughter of one of the wealthiest women in florida . 	1
the counselor is brought to court on the charges , as another white trash girl ( campbell ) , also joins the rape finger-pointing club . 	1
as the story unfolds , we find that many things aren't exactly as they seem ( that's as much as i could say without ruining anything ) . 	1
critique : good little flick that slows down at certain points , and runs a tad long , but generates enough twists and turns to keep most people interested throughout . 	1
mind you , i could see many people not liking it because it takes " one too many " twists and turns , but hey , i happen to like that kind of thing . 	1
and besides , the twists and turns in this movie managed to remain within the realm of believability ( or scathingly close to ) , and even " explained " many of its turns with a showcase of missed scenes during the credit crawl at the end of the film ( do not leave the theatre before you see the credits . . . it 	1
really does clear up some stuff ! ! ) . 	1
other than that , the acting was good , with campbell transforming her " good girl stereotypical " role into a pot-smoking , goth-looking white trash chick out for a good time . 	1
denise richards ( from starship troopers ( 7/10 ) fame ) solidifies herself as hollywood's jelly-donut pinup girl of the moment , and proves that all breast implants needn't lead to lawsuits . 	1
bacon is solid , and so is dillon ( while continuing to prove his inability to age to the whole wide wondering world ! ! ) . 	1
sprinkle the story with a bunch o' shots of alligators peeking through the swamp waters , bacon showing the world the size of his ding-dong ( do we really need to see this ? ? ) , a couple of lesbian kissing scenes , and a menage-a-trois , and you've got yourself a decent time at the movie theatre . 	1
on the down side , the soundtrack was not as prominent ( or slick ) as i thought it would be , and theresa russell ( real name : theresa paup ) seems to have lost her way in every which way possible . . . . ooooh , 	1
i almost forgot bill murray's exquisite role as the down-trodden lawyer who agrees to defend dillon in court . 	1
murray actually added that extra little spice of humour that allowed this film to affirm its position as a quirky little noirish tale of sex , greed and mystery . 	1
little known facts : neve campbell specified a non-nudity clause in her contract ( she's also born in guelph , ontario . . . go 	1
hoser ! ) 	1
director john mcnaughton says he deleted a scene that would have shown matt dillon and kevin bacon showering together , as it was gratuitous . 	1
kevin bacon plays in a band with his brother , called the bacon brothers , is married to actress kyra sedgwick , and has a game based on him called " six degrees of kevin bacon " . 	1
how many of us would become strippers ? 	1
for those of us who wouldn't , is it a moral reason , or purely a lack of confidence ? 	1
that's probably not a fair question , and for a lot of us , it could very well be for neither of those reasons . 	1
as you watch the full monty , however , you may begin asking yourself these kinds of questions . 	1
would you be willing to grin and bare it to bring in some much needed dough ? 	1
in case you haven't guessed , the full monty is about stripping , but striptease it ain't . 	1
it's actually quite a charming comedy that uses its ideas with a great deal of tact and sophistication . 	1
it is the story of six out-of-work , out-of-shape blue collar brits whose recent job losses have left the boys penniless , but not without need . 	1
what to do ? 	1
it hits our main character gaz ( robert carlyle ) as he notices the large crowds of women who pour into a local male strip club on a regular basis . 	1
it seems that simple : take it off and bring in the cash . 	1
eventually , gaz is able to convince his friends to join him in starting their own exotic dance routine despite their initial reluctance . 	1
these include the overweight , confidence-lacking dave ( mark addy ) , the uptight , overly-officious gerald ( tom wilkinson ) , the once suicidal lomper ( steve huison ) , and two additional fellows who gain their place among the group by audition : horse ( paul barber ) , an older gentlemen chock full of graceless energy , and guy ( hugo speer ) , a young well-endowed looker who compares himself to cary grant . 	1
when the sextet is complete , we're given a hefty dose of physical comedy . 	1
we watch the bumbling middle-aged men choreograph pseudo-sexy dance numbers , all the while proving why none of them were strippers in the first place . 	1
as if there anti-appeal wasn't enough , they decide to boost interest in the group by promising " the full monty " on opening night , which for us americans , means baring it all . 	1
 . 	1
 . 	1
and i mean * all * . 	1
the movie actually ends on opening night ; a hilarious applause worthy ending i might add . 	1
it's sure to leave nothing short of a big smile on your face as you leave the theater . 	1
with the subject matter , you might not expect the fully monty to be such a feel-good , almost inspiring film , but it surprisingly turns out that way . 	1
the amount of light , touching drama also comes as a nice surprise , never feeling off-balance from the otherwise highly upbeat moments of the film . 	1
there's a lot more to this movie than you might think in other words , and the ensemble cast couldn't be better . 	1
each character is completely individual , interesting , funny , and most importantly , real . 	1
the full monty is never offensive , a very impressive attribute since its subject matter alone could've easily fallen prey to tastelessness . 	1
it's one of those movies that is best described as a solid piece of entertainment , perfect for a great night on the town , or as a saturday night movie rental . 	1
either way you see it , it shouldn't let you down in the slightest . 	1
and , pun heavily intended , when it's all said and done , you'll be smiling from cheek to cheek . 	1
